clusters.cut
FCGR2B	1
FDPS	7
FDX1	7
FDXR	1
FGF13	1
FGF21	1
FGFR3	7
FKBP1A	5
FMO3	1
FMO5	2
FNDC3B	7
FRMPD1	7
FRRS1	5
FTL	6
FUCA1	1
FUCA2	5
FUT1	1
FYCO1	1
G3BP2	7
GABARAPL1	1
GADD45A	7
GAPDH	6
GATM	8
GCA	1
GCAT	1
GCDH	1
GCHFR	1
GCSH	1
GDE1	1
GDF10	7
GEN1	1
GGCX	7
GGT1	1
GLO1	1
GLS2	2
GLT1D1	1
GLUD1	5
GNAI3	1
GNPDA1	1
GOLIM4	4
GORASP2	1
GOT1	1
GPC3	7
GPC4	1
GPI	1
GPR107	1
GPT	1
GPX3	2
GPX4	1
GRHL1	1
GRSF1	1
GSE1	5
GSR	1
GSS	1
GSTO1	1
GSTZ1	3
HACD2	1
HAGH	1
HBP1	7
HDHD5	1
HERPUD2	1
HJV	5
HLCS	5
HMCN2	1
HMGCL	1
HMGCR	1
HMGN3	1
HMOX2	5
HNRNPA3	5
HNRNPK	5
HPD	8
HRG	6
HSD17B10	1
HSD17B13	6
HSD17B4	2
HSD17B6	5
HSD17B7	1
HSP90AA1	4
HTATIP2	1
ICAM5	1
IDH3B	1
IDH3G	5
IDNK	1
IDS	1
IFT22	1
IGF2	2
IGFALS	3
IL17RB	1
ILF2	7
ILK	5
ILVBL	1
INHBA	1
INHBB	7
INSR	3
IPO7	7
ISCU	1
ITFG1	5
ITGB1	7
IVD	1
JTB	1
KCNB1	7
KCNQ4	1
KCTD2	7
KDELR2	7
KIAA0232	7
KIAA0319	4
KIAA0355	1
KIAA0930	1
KLF9	5
KLHL21	1
KLHL24	3
KLHL36	1
KNG1	6
KYNU	5
L2HGDH	7
LACTB	1
LAG3	1
LALBA	1
LAMP1	7
LAMP2	5
LARP1B	5
LEPR	7
LIG4	1
LIME1	5
LMAN1	5
LMBRD1	1
LMF2	1
LOC113240756	1
LOC113240760	1
LOC113240871	1
LOC113240971	2
LOC113240972	3
LOC113241107	3
LOC113241656	7
LOC113241702	2
LOC113241734	1
LOC113243070	1
LOC113243075	1
LOC113243079	1
LOC113243099	6
LOC113243250	6
LOC113243251	8
LOC113243476	1
LOC113243734	8
LOC113244485	1
LOC113245148	1
LOC113245455	1
LOC113245526	1
LOC113245666	1
LOC113245930	2
LOC113246025	3
LOC113246351	1
LOC113246847	2
LOC113247025	1
LOC113247409	1
LOC113247439	1
LOC113247918	1
LOC113248100	1
LOC113248440	7
LOC113248504	1
LOC113248512	7
LOC113248705	1
LOC113248719	1
LOC113248951	6
LOC113249229_LOC113250325	3
LOC113249594	1
LOC113249641	7
LOC113249713	1
LOC113249722	1
LOC113249877	1
LOC113249880	1
LOC113249945	1
LOC113250325	6
LOC113250325_LOC113247942	3
LOC113250325_LOC113247950	3
LOC113250565	7
LOC113251461	1
LOC113251645	1
LOC113251689	1
LOC113251747	3
LOC113251748	2
LOC113252104	8
LOC113252105	2
LOC113252115	1
LOC113252151	1
LOC113252198	7
LOC113253237	9
LOC113253363	7
LOC113253364	5
LOC113253526	4
LOC113253742	7
LOC113254111	1
LOC113254311	1
LOC113254484	1
LOC113254571	7
LOC113254572	1
LOC113254994	7
LOC113255043	1
LOC113255116	1
LOC113255131	5
LOC113255471	1
LOC113255542	1
LOC113255961	1
LOC113256167	1
LOC113256842	1
LOC113258489	1
LOC113258491	1
LOC113259502	7
LOC113259644	1
LOC113259854	1
LOC113260369	1
LOC113260385	1
LOC113260424	1
LOC113260850	5
LOC113260887	1
LOC113260887_LOC113260889	1
LOC113260889	1
LOC113260891	1
LOC113261185	1
LOC113262286	2
LOC113262548	6
LOC113262552	3
LOC113262557	7
LOC113262632	1
LOC113263090	7
LOC113263118	5
LOC113263167_SPARCL1	7
LOC113263732	1
LOC113264291	3
LOC113265479	1
LOC113265650	1
LOC113265909	1
LOC113265910	7
LOC113266934	1
LOC113267102	1
LOC113267314	1
LOC113267345	1
LOC113267549	1
LOC113267642	3
LOC113267808	3
LOC113268059	2
LOC113268718	3
LOC113268946	1
LOC113269479	1
LOC113269565	1
LOC113269868	1
LOC113270245	1
LOC113270361	1
LOC113270440	1
LOC113270559	1
LOC113270588	1
LOC113270720	7
LOC113270721	4
LOC113270937	1
LOC113271041	1
LOC113271231	1
LONP1	1
LONRF3	7
LRGUK	1
LRIG1	1
LRP11	1
LRP6	1
LRRC39	1
LRRC47	7
LRRC57	1
LRRC58	1
LRRC59	5
LSAMP	7
LSM4	5
LSS	1
LTBP2	1
LYPLA1	1
MAGED1	7
MAGOHB	1
MALSU1	1
MAN2B1	5
MAP2K6	1
MAP3K12	1
MAP3K3	1
MAP4K3	1
MAP7	1
MAPK10	1
MAPK1IP1L	7
MARCH7	7
MARS	7
MAT1A	6
MBL2	5
MBNL2	5
MCCC1	5
MCCC2	1
MCFD2	1
MCM10	7
MCOLN1	1
MED7	1
MED8	1
MEGF10	1
MEGF9	5
METTL16	1
MGLL	3
MGST1	2
MGST2	7
MIA2	3
MICAL3	5
MIIP	1
MIPOL1	5
MKNK2	7
MLIP	7
MLX	1
MME	5
MOCS1	1
MOGAT3	7
MORF4L1	3
MPC1	5
MPND	1
MRC1	1
MRPL37	1
MRPL50	5
MRPL55	1
MRPS36	1
MRPS9	5
MSMO1	1
MTCH2	5
MTG1	5
MTSS1	7
MUT	5
MVD	1
MVK	1
MYO1B	1
NAGLU	1
NAPRT	1
NBR1	3
NCOR1	5
NDUFA1	1
NDUFA12	1
NDUFA4	5
NDUFB11	5
NDUFB5	1
NDUFS2	1
NDUFV1	7
NFKBIB	1
NFS1	5
NKTR	1
NNT	3
NOP53	7
NOP58	1
NOTCH4	1
NPC1L1	7
NPTN	1
NR2F6	5
NR5A2	7
NRDC	1
NSDHL	7
NTAN1	1
NUDT19	1
NUDT3	7
NUP205	1
NUS1	1
NYNRIN	7
OAT	5
OGFRL1	1
OTC	2
P4HB	4
PAPSS2	3
PAQR7	7
PAQR9	1
PARD3B	7
PC	4
PCBP2	1
PCCB	1
PCGF5	1
PCMTD2	5
PDCL3	1
PDK1	1
PDLIM3	7
PEBP1	2
PER2	1
PER3	1
PERP	5
PGLYRP2	5
PGM2	5
PHACTR2	1
PHYHIPL	7
PIGR	8
PIGY	1
PIK3R1	2
PINK1	1
PKLR	1
PLA2G7	1
PLBD2	1
PLCXD1	1
PLIN2	8
PLOD1	1
PLS1	7
PM20D1	4
PMM1	1
PMPCB	1
PNPLA4	1
POFUT1	7
POLDIP3	5
POLR2M	1
PPA2	7
PPDPF	1
PPM1A	1
PPM1D	1
PPP1R16A_GPT	1
PPP1R9A	5
PRDX1	5
PRDX3	3
PRDX6	3
PRKAG1	1
PRKX	1
PRODH2	5
PROS1	4
PSAT1	7
PSD3	7
PSMB5	7
PSMD9	5
PSPC1	1
PTGES2	1
PUM2	1
PXMP2	1
PYGB	5
PYGL	1
RAB8B	7
RAD23B	7
RAD51B	7
RAPGEF1	5
RARA	7
RBL2	1
RBM25	1
RBM3	1
RBP4	8
RBSN	7
REEP5	7
RIDA	4
RNASET2	1
RNF13	1
RNF130	7
RNF34	1
ROBO2	7
ROMO1	3
ROR1	1
RPL10	4
RPL13A	7
RPL14	5
RPL21	4
RPL27A	4
RPL29	5
RPL3	4
RPL30	7
RPL32	7
RPL34	7
RPL35	7
RPL35A	7
RPL36A	7
RPL7A	7
RPL9	4
RPLP2	7
RPP38	1
RPS14	7
RPS15	7
RPS19	4
RPS23	7
RPS29	7
RPS6KB2	1
RPS8	7
RPS9	5
RRBP1	4
RSAD1_ACSF2	3
SAE1	7
SBF2	7
SBNO1	7
SC5D	3
SCAP	1
SCD	3
SCP2	1
SDHA	5
SDHB	1
SDHC	7
SDHD	1
SEMA3A	1
SEPHS2	1
SERF2	5
SERHL2	1
SERINC3	1
SERPINA7	7
SERPINC1	6
SERPINF2	4
SHBG	7
SHMT1	3
SHTN1	1
SIX5	1
SKP1	1
SLC13A4	1
SLC16A10	5
SLC16A13	1
SLC16A6	1
SLC1A1	1
SLC1A2	2
SLC1A4	7
SLC22A16	1
SLC22A8	7
SLC25A1	1
SLC25A11	5
SLC25A23	1
SLC25A27	5
SLC25A35	1
SLC25A38	1
SLC25A48	1
SLC26A1	1
SLC27A4	1
SLC27A5	2
SLC29A2	1
SLC35G1	1
SLC38A3	1
SLC41A3	7
SLC43A1	1
SLC7A2	6
SLC8A1	1
SLCO1A2	3
SMARCA1	1
SMARCD2	5
SMIM30	1
SMLR1	1
SMOC1	1
SMPD1	1
SNRPD1	1
SNRPF	1
SNTB1	5
SNX33	1
SNX5	7
SNX9	1
SOBP	1
SOD2_LOC113259616	5
SORD	4
SPIN1	5
SPRN	1
SPTSSA	1
SQLE	3
SQOR	1
SRSF2	1
SS18	1
SSR2	7
ST6GAL1	4
STARD10	1
SUCLG2	1
SUOX_RAB5B	1
SUSD1	7
SYT17	1
TALDO1	3
TAX1BP1	5
TBC1D16	1
TBC1D4	1
TBC1D8	1
TCEA3	5
TCP11L2	1
TET3	1
TF	5
TFRC	4
TGM2	5
THOC2	5
TKT	5
TM7SF2	5
TMBIM1	5
TMEM192	1
TMEM205	1
TMEM258	7
TMEM263	7
TMEM50B	1
TMEM59	1
TMEM80	1
TNKS2	5
TOP3B	1
TPCN1	1
TPM4	7
TPP1	5
TPRG1L	1
TPST1	7
TPT1	6
TRAP1	5
TRIM37	1
TRMT112	1
TRNAU1AP	7
TSPAN33	1
TTC36	7
TTPAL	3
TTYH3	5
TUT4	7
TXNRD1	1
UBA52	7
UBE2E3	1
UBE4A	5
UBR5	1
UBXN10	1
UBXN2A	5
UBXN6	3
UCK2	1
ULK2	5
UNK	5
UROC1	3
USP32	1
VASH2	7
VDAC1	3
VDAC2	1
VPS13C	1
VPS53	1
WDFY2	7
WDR33	1
WDR45	1
WIPI1	1
WIPI2	1
WWTR1	1
ZBTB22	1
ZCCHC9	1
ZDHHC4	1
ZHX3	5
ZMYM4	1
ZNF165	1
ZNF2	1
ZNF217	1
ZNF391	1
ZNF514	1
ZNF697	7
ZPLD1	7
novelGene_1286	1
novelGene_1302	1
novelGene_1330	1
novelGene_146	1
novelGene_2244	1
novelGene_2956	1
novelGene_551	7
novelGene_86	1
novelGene_EIF4B_AS	1
novelGene_LOC113246692_AS	7
novelGene_LOC113246873_AS	1
novelGene_LOC113250400_AS	7
novelGene_LOC113252871_AS	1
novelGene_MARVELD3_AS	1
novelGene_SHLD2_AS	7
novelGene_ZBP1_AS	7
novelGene_ZBTB16_AS	1
